"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"同向擦撞","2019",1,10,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",62,"不明",121.294426,24.990906,"桃園市","桃園區"
"撞橋樑、建築物","2019",1,10,12,"晴","日間自然光線",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",107,"",120.5098,22.86255,"高雄市","旗山區"
"撞橋樑、建築物","2019",1,10,12,"晴","日間自然光線",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",82,"不明",120.5098,22.86255,"高雄市","旗山區"
"撞路樹、電桿","2019",1,10,13,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",41,"未使用",121.193945,25.049263,"桃園市","大園區"
"路口交岔撞","2019",1,10,17,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",57,"未使用",120.337079,22.60267,"高雄市","鳳山區"
"路口交岔撞","2019",1,10,17,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",41,"未使用",120.337079,22.60267,"高雄市","鳳山區"
"側撞","2019",1,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",26,"未使用",121.580085,25.084712,"臺北市","內湖區"
"側撞","2019",1,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",64,"未使用",121.580085,25.084712,"臺北市","內湖區"
"側撞","2019",1,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",25,"未使用",121.580085,25.084712,"臺北市","內湖區"
"側撞","2019",1,10,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",2,"未使用",121.580085,25.084712,"臺北市","內湖區"
"側撞","2019",1,10,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",23,"未使用",120.548172,23.718308,"雲林縣","斗六市"
"側撞","2019",1,10,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",18,"未使用",120.548172,23.718308,"雲林縣","斗六市"
"其他","2019",1,11,5,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"不明",120.472782,23.775474,"雲林縣","西螺鎮"
"其他","2019",1,11,5,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"未使用",120.472782,23.775474,"雲林縣","西螺鎮"
"其他","2019",1,11,5,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"非汽(機)車駕駛人",120.472782,23.775474,"雲林縣","西螺鎮"
"其他","2019",1,11,5,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",120.472782,23.775474,"雲林縣","西螺鎮"
"側撞","2019",1,11,9,"晴","日間自然光線",70,"其他","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",121.834675,24.6259,"宜蘭縣","蘇澳鎮"
"側撞","2019",1,11,9,"晴","日間自然光線",70,"其他","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",35,"未使用",121.834675,24.6259,"宜蘭縣","蘇澳鎮"
"側撞","2019",1,11,9,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",24,"未使用",120.686063,24.178273,"臺中市","北屯區"
"側撞","2019",1,11,9,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",55,"未使用",120.686063,24.178273,"臺中市","北屯區"
"側撞","2019",1,11,9,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",46,"未使用",120.686063,24.178273,"臺中市","北屯區"
"路口交岔撞","2019",1,11,10,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",42,"不明",120.820949,24.604039,"苗栗縣","後龍鎮"
"路口交岔撞","2019",1,11,10,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",78,"不明",120.820949,24.604039,"苗栗縣","後龍鎮"
"追撞","2019",1,11,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"未使用",121.625749,23.987787,"花蓮縣","花蓮市"
"追撞","2019",1,11,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",32,"未使用",121.625749,23.987787,"花蓮縣","花蓮市"
"其他","2019",1,11,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",30,"未使用",120.582754,24.283085,"臺中市","清水區"
"其他","2019",1,11,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",64,"非汽(機)車駕駛人",120.582754,24.283085,"臺中市","清水區"
"撞路樹、電桿","2019",1,11,16,"晴","日間自然光線",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"未使用",120.341811,23.96576,"彰化縣","芳苑鄉"
"撞路樹、電桿","2019",1,11,16,"晴","日間自然光線",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",34,"未使用",120.341811,23.96576,"彰化縣","芳苑鄉"
"側撞","2019",1,11,21,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",42,"未使用",121.429309,25.06335,"新北市","泰山區"
"側撞","2019",1,11,21,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",121.429309,25.06335,"新北市","泰山區"
"撞橋樑、建築物","2019",1,11,23,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",26,"未使用",121.520318,23.880646,"花蓮縣","壽豐鄉"
"撞護欄(樁)","2019",1,12,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"橋樑","快車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",39,"未使用",121.47145,25.020326,"新北市","板橋區"
"其他","2019",1,12,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",47,"非汽(機)車駕駛人",120.333588,22.605671,"高雄市","前鎮區"
"其他","2019",1,12,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",22,"未使用",120.333588,22.605671,"高雄市","前鎮區"
"其他","2019",1,12,12,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",63,"不明",120.714284,24.138817,"臺中市","太平區"
"其他","2019",1,12,12,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",6,"非汽(機)車駕駛人",120.714284,24.138817,"臺中市","太平區"
"其他","2019",1,12,13,"晴","日間自然光線",40,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",75,"未使用",121.372332,24.93799,"新北市","三峽區"
"其他","2019",1,12,13,"晴","日間自然光線",40,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",37,"未使用",121.372332,24.93799,"新北市","三峽區"
"撞護欄(樁)","2019",1,12,14,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",46,"未使用",121.539365,24.958751,"新北市","新店區"
"撞護欄(樁)","2019",1,12,14,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",67,"未使用",121.539365,24.958751,"新北市","新店區"
"撞護欄(樁)","2019",1,12,14,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",44,"未使用",121.539365,24.958751,"新北市","新店區"
"撞護欄(樁)","2019",1,12,14,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",29,"未使用",121.539365,24.958751,"新北市","新店區"
"側撞","2019",1,12,14,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",19,"未使用",120.144498,22.996091,"臺南市","安平區"
"側撞","2019",1,12,14,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",36,"未使用",120.144498,22.996091,"臺南市","安平區"
"側撞","2019",1,12,14,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",19,"未使用",120.144498,22.996091,"臺南市","安平區"
"穿越道路中","2019",1,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","快車道","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",51,"非汽(機)車駕駛人",121.413873,24.955711,"新北市","土城區"
"穿越道路中","2019",1,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","快車道","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",24,"未使用",121.413873,24.955711,"新北市","土城區"
"對撞","2019",1,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.689749,24.244086,"臺中市","神岡區"
"對撞","2019",1,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",85,"未使用",120.689749,24.244086,"臺中市","神岡區"
"對撞","2019",1,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.689749,24.244086,"臺中市","神岡區"
"對撞","2019",1,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"未使用",120.689749,24.244086,"臺中市","神岡區"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",120.358876,23.431245,"嘉義縣","水上鄉"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"未使用",120.358876,23.431245,"嘉義縣","水上鄉"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"非汽(機)車駕駛人",120.358876,23.431245,"嘉義縣","水上鄉"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"未使用",120.358876,23.431245,"嘉義縣","水上鄉"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",25,"未使用",120.358876,23.431245,"嘉義縣","水上鄉"
"追撞","2019",1,13,2,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",54,"不明",120.358876,23.431245,"嘉義縣","水上鄉"
"同向通行中","2019",1,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","快車道","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",52,"未使用",120.647394,24.43418,"苗栗縣","苑裡鎮"
"同向通行中","2019",1,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","快車道","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",83,"非汽(機)車駕駛人",120.647394,24.43418,"苗栗縣","苑裡鎮"
"其他","2019",1,13,5,"晴","晨或暮光",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",40,"不明",120.596731,22.3819,"屏東縣","枋寮鄉"
"其他","2019",1,13,5,"晴","晨或暮光",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",76,"非汽(機)車駕駛人",120.596731,22.3819,"屏東縣","枋寮鄉"
